,date,prov_x,deaths,cases,lats,lons
875,2020-10-01,Corrientes,4.0,1.0,-28.7743047046407,-57.8012191977913
2337,2020-10-01,San Juan,63.0,4.0,-30.8653679979618,-68.8894908486844
2984,2020-10-01,Tucumán,459.0,18.0,-26.947800183078602,-65.3647579441481
1358,2020-10-01,Jujuy,41.0,10.0,-23.3200784211351,-65.7642522180337
2253,2020-10-01,Salta,236.0,24.0,-24.2991344492002,-64.8144629600627
2116,2020-10-01,Río Negro,466.0,6.0,-40.4057957178801,-67.229329893694
2875,2020-10-02,Tierra del Fuego,187.0,2.0,-82.52151781220999,-50.7427486049785
2766,2020-10-02,Santiago del Estero,352.0,2.0,-27.7824116550944,-63.252386656858796
457,2020-10-02,CABA,1371.0,39.0,-34.6144934119689,-58.4458563545429
198,2020-10-02,Buenos Aires,5822.0,168.0,-36.6769415180527,-60.55883198157189
2985,2020-10-02,Tucumán,365.0,14.0,-26.947800183078602,-65.3647579441481
2506,2020-10-02,Santa Cruz,153.0,2.0,-48.8154851827063,-69.95576216719729
1938,2020-10-02,Neuquén,569.0,10.0,-38.641757582459896,-70.1185705180601
2401,2020-10-02,San Luis,58.0,4.0,-33.7577257449137,-66.0281298195836
1359,2020-10-02,Jujuy,22.0,11.0,-23.3200784211351,-65.7642522180337
1208,2020-10-02,Entre Ríos,304.0,2.0,-32.0588735436448,-59.2014475514635
1432,2020-10-02,La Pampa,81.0,1.0,-37.1315537735949,-65.4466546606951
1718,2020-10-02,Mendoza,503.0,19.0,-34.6298873058957,-68.58312281837979
1547,2020-10-02,La Rioja,15.0,4.0,-29.685776298315,-67.18173596944321
797,2020-10-02,Chubut,334.0,6.0,-43.7886233529878,-68.52675939433449
1016,2020-10-02,Córdoba,1037.0,28.0,-32.142932663607,-63.8017532741662
2669,2020-10-02,Santa Fe,1260.0,29.0,-30.7069271588117,-60.9498369430241
2254,2020-10-02,Salta,159.0,25.0,-24.2991344492002,-64.8144629600627
695,2020-10-02,Chaco,130.0,2.0,-26.3864309061226,-60.76583074386029
876,2020-10-02,Corrientes,2.0,1.0,-28.7743047046407,-57.8012191977913
2117,2020-10-02,Río Negro,342.0,6.0,-40.4057957178801,-67.229329893694
2670,2020-10-03,Santa Fe,1287.0,26.0,-30.7069271588117,-60.9498369430241
458,2020-10-03,CABA,1266.0,48.0,-34.6144934119689,-58.4458563545429
1209,2020-10-03,Entre Ríos,357.0,4.0,-32.0588735436448,-59.2014475514635
1360,2020-10-03,Jujuy,17.0,5.0,-23.3200784211351,-65.7642522180337
1719,2020-10-03,Mendoza,483.0,15.0,-34.6298873058957,-68.58312281837979
2338,2020-10-03,San Juan,24.0,2.0,-30.8653679979618,-68.8894908486844
199,2020-10-03,Buenos Aires,5846.0,167.0,-36.6769415180527,-60.55883198157189
2402,2020-10-03,San Luis,61.0,2.0,-33.7577257449137,-66.0281298195836
2255,2020-10-03,Salta,155.0,8.0,-24.2991344492002,-64.8144629600627
2876,2020-10-03,Tierra del Fuego,188.0,1.0,-82.52151781220999,-50.7427486049785
2118,2020-10-03,Río Negro,392.0,5.0,-40.4057957178801,-67.229329893694
1433,2020-10-03,La Pampa,101.0,3.0,-37.1315537735949,-65.4466546606951
1548,2020-10-03,La Rioja,14.0,5.0,-29.685776298315,-67.18173596944321
2986,2020-10-03,Tucumán,330.0,10.0,-26.947800183078602,-65.3647579441481
1017,2020-10-03,Córdoba,874.0,29.0,-32.142932663607,-63.8017532741662
1939,2020-10-03,Neuquén,555.0,5.0,-38.641757582459896,-70.1185705180601
798,2020-10-03,Chubut,378.0,2.0,-43.7886233529878,-68.52675939433449
2767,2020-10-03,Santiago del Estero,200.0,1.0,-27.7824116550944,-63.252386656858796
696,2020-10-03,Chaco,127.0,6.0,-26.3864309061226,-60.76583074386029
2339,2020-10-04,San Juan,30.0,1.0,-30.8653679979618,-68.8894908486844
200,2020-10-04,Buenos Aires,5610.0,172.0,-36.6769415180527,-60.55883198157189
1720,2020-10-04,Mendoza,410.0,13.0,-34.6298873058957,-68.58312281837979
2507,2020-10-04,Santa Cruz,147.0,2.0,-48.8154851827063,-69.95576216719729
2256,2020-10-04,Salta,124.0,19.0,-24.2991344492002,-64.8144629600627
877,2020-10-04,Corrientes,1.0,1.0,-28.7743047046407,-57.8012191977913
2403,2020-10-04,San Luis,42.0,3.0,-33.7577257449137,-66.0281298195836
2877,2020-10-04,Tierra del Fuego,176.0,1.0,-82.52151781220999,-50.7427486049785
1940,2020-10-04,Neuquén,458.0,3.0,-38.641757582459896,-70.1185705180601
1018,2020-10-04,Córdoba,959.0,31.0,-32.142932663607,-63.8017532741662
799,2020-10-04,Chubut,333.0,12.0,-43.7886233529878,-68.52675939433449
2119,2020-10-04,Río Negro,330.0,4.0,-40.4057957178801,-67.229329893694
1210,2020-10-04,Entre Ríos,310.0,5.0,-32.0588735436448,-59.2014475514635
459,2020-10-04,CABA,1379.0,49.0,-34.6144934119689,-58.4458563545429
1549,2020-10-04,La Rioja,15.0,4.0,-29.685776298315,-67.18173596944321
2987,2020-10-04,Tucumán,402.0,18.0,-26.947800183078602,-65.3647579441481
697,2020-10-04,Chaco,119.0,1.0,-26.3864309061226,-60.76583074386029
2671,2020-10-04,Santa Fe,1123.0,25.0,-30.7069271588117,-60.9498369430241
2768,2020-10-04,Santiago del Estero,218.0,3.0,-27.7824116550944,-63.252386656858796
1361,2020-10-04,Jujuy,17.0,3.0,-23.3200784211351,-65.7642522180337
2769,2020-10-05,Santiago del Estero,389.0,2.0,-27.7824116550944,-63.252386656858796
2257,2020-10-05,Salta,186.0,17.0,-24.2991344492002,-64.8144629600627
2988,2020-10-05,Tucumán,406.0,14.0,-26.947800183078602,-65.3647579441481
2878,2020-10-05,Tierra del Fuego,260.0,3.0,-82.52151781220999,-50.7427486049785
2120,2020-10-05,Río Negro,523.0,12.0,-40.4057957178801,-67.229329893694
1211,2020-10-05,Entre Ríos,472.0,3.0,-32.0588735436448,-59.2014475514635
2508,2020-10-05,Santa Cruz,180.0,2.0,-48.8154851827063,-69.95576216719729
201,2020-10-05,Buenos Aires,6940.0,166.0,-36.6769415180527,-60.55883198157189
800,2020-10-05,Chubut,390.0,6.0,-43.7886233529878,-68.52675939433449
878,2020-10-05,Corrientes,3.0,3.0,-28.7743047046407,-57.8012191977913
2404,2020-10-05,San Luis,76.0,1.0,-33.7577257449137,-66.0281298195836
1550,2020-10-05,La Rioja,9.0,4.0,-29.685776298315,-67.18173596944321
1362,2020-10-05,Jujuy,21.0,11.0,-23.3200784211351,-65.7642522180337
1941,2020-10-05,Neuquén,601.0,14.0,-38.641757582459896,-70.1185705180601
698,2020-10-05,Chaco,112.0,6.0,-26.3864309061226,-60.76583074386029
460,2020-10-05,CABA,1739.0,56.0,-34.6144934119689,-58.4458563545429
2340,2020-10-05,San Juan,22.0,1.0,-30.8653679979618,-68.8894908486844
1721,2020-10-05,Mendoza,528.0,17.0,-34.6298873058957,-68.58312281837979
2672,2020-10-05,Santa Fe,1447.0,26.0,-30.7069271588117,-60.9498369430241
1019,2020-10-05,Córdoba,1530.0,26.0,-32.142932663607,-63.8017532741662
461,2020-10-06,CABA,1527.0,50.0,-34.6144934119689,-58.4458563545429
2509,2020-10-06,Santa Cruz,186.0,1.0,-48.8154851827063,-69.95576216719729
1722,2020-10-06,Mendoza,439.0,20.0,-34.6298873058957,-68.58312281837979
2258,2020-10-06,Salta,160.0,26.0,-24.2991344492002,-64.8144629600627
2121,2020-10-06,Río Negro,386.0,6.0,-40.4057957178801,-67.229329893694
801,2020-10-06,Chubut,320.0,5.0,-43.7886233529878,-68.52675939433449
2879,2020-10-06,Tierra del Fuego,193.0,1.0,-82.52151781220999,-50.7427486049785
2673,2020-10-06,Santa Fe,1292.0,25.0,-30.7069271588117,-60.9498369430241
1020,2020-10-06,Córdoba,1328.0,25.0,-32.142932663607,-63.8017532741662
699,2020-10-06,Chaco,110.0,6.0,-26.3864309061226,-60.76583074386029
1551,2020-10-06,La Rioja,15.0,2.0,-29.685776298315,-67.18173596944321
1212,2020-10-06,Entre Ríos,358.0,7.0,-32.0588735436448,-59.2014475514635
2405,2020-10-06,San Luis,68.0,3.0,-33.7577257449137,-66.0281298195836
2770,2020-10-06,Santiago del Estero,379.0,2.0,-27.7824116550944,-63.252386656858796
2989,2020-10-06,Tucumán,433.0,10.0,-26.947800183078602,-65.3647579441481
202,2020-10-06,Buenos Aires,5957.0,173.0,-36.6769415180527,-60.55883198157189
879,2020-10-06,Corrientes,5.0,1.0,-28.7743047046407,-57.8012191977913
1363,2020-10-06,Jujuy,19.0,5.0,-23.3200784211351,-65.7642522180337
1942,2020-10-06,Neuquén,512.0,5.0,-38.641757582459896,-70.1185705180601
1552,2020-10-07,La Rioja,16.0,2.0,-29.685776298315,-67.18173596944321
1723,2020-10-07,Mendoza,417.0,12.0,-34.6298873058957,-68.58312281837979
2122,2020-10-07,Río Negro,371.0,8.0,-40.4057957178801,-67.229329893694
1364,2020-10-07,Jujuy,6.0,4.0,-23.3200784211351,-65.7642522180337
1213,2020-10-07,Entre Ríos,357.0,6.0,-32.0588735436448,-59.2014475514635
203,2020-10-07,Buenos Aires,5599.0,171.0,-36.6769415180527,-60.55883198157189
700,2020-10-07,Chaco,108.0,6.0,-26.3864309061226,-60.76583074386029
802,2020-10-07,Chubut,300.0,5.0,-43.7886233529878,-68.52675939433449
2259,2020-10-07,Salta,142.0,14.0,-24.2991344492002,-64.8144629600627
2674,2020-10-07,Santa Fe,1329.0,34.0,-30.7069271588117,-60.9498369430241
2771,2020-10-07,Santiago del Estero,419.0,3.0,-27.7824116550944,-63.252386656858796
2510,2020-10-07,Santa Cruz,178.0,3.0,-48.8154851827063,-69.95576216719729
2990,2020-10-07,Tucumán,326.0,19.0,-26.947800183078602,-65.3647579441481
2880,2020-10-07,Tierra del Fuego,200.0,2.0,-82.52151781220999,-50.7427486049785
1021,2020-10-07,Córdoba,1290.0,41.0,-32.142932663607,-63.8017532741662
462,2020-10-07,CABA,1434.0,34.0,-34.6144934119689,-58.4458563545429
1943,2020-10-07,Neuquén,504.0,15.0,-38.641757582459896,-70.1185705180601
2991,2020-10-08,Tucumán,275.0,16.0,-26.947800183078602,-65.3647579441481
1022,2020-10-08,Córdoba,1341.0,34.0,-32.142932663607,-63.8017532741662
2772,2020-10-08,Santiago del Estero,521.0,1.0,-27.7824116550944,-63.252386656858796
2260,2020-10-08,Salta,135.0,22.0,-24.2991344492002,-64.8144629600627
2675,2020-10-08,Santa Fe,1378.0,37.0,-30.7069271588117,-60.9498369430241
2341,2020-10-08,San Juan,47.0,2.0,-30.8653679979618,-68.8894908486844
1214,2020-10-08,Entre Ríos,395.0,8.0,-32.0588735436448,-59.2014475514635
701,2020-10-08,Chaco,93.0,10.0,-26.3864309061226,-60.76583074386029
2123,2020-10-08,Río Negro,479.0,6.0,-40.4057957178801,-67.229329893694
204,2020-10-08,Buenos Aires,5288.0,185.0,-36.6769415180527,-60.55883198157189
1724,2020-10-08,Mendoza,425.0,27.0,-34.6298873058957,-68.58312281837979
2406,2020-10-08,San Luis,77.0,3.0,-33.7577257449137,-66.0281298195836
1944,2020-10-08,Neuquén,565.0,9.0,-38.641757582459896,-70.1185705180601
803,2020-10-08,Chubut,312.0,10.0,-43.7886233529878,-68.52675939433449
1553,2020-10-08,La Rioja,6.0,2.0,-29.685776298315,-67.18173596944321
1365,2020-10-08,Jujuy,17.0,4.0,-23.3200784211351,-65.7642522180337
2511,2020-10-08,Santa Cruz,171.0,4.0,-48.8154851827063,-69.95576216719729
463,2020-10-08,CABA,1457.0,43.0,-34.6144934119689,-58.4458563545429
2881,2020-10-09,Tierra del Fuego,240.0,1.0,-82.52151781220999,-50.7427486049785
1945,2020-10-09,Neuquén,585.0,9.0,-38.641757582459896,-70.1185705180601
702,2020-10-09,Chaco,80.0,9.0,-26.3864309061226,-60.76583074386029
1843,2020-10-09,Misiones,41.0,1.0,-26.8753965086829,-54.6516966230371
2773,2020-10-09,Santiago del Estero,750.0,3.0,-27.7824116550944,-63.252386656858796
464,2020-10-09,CABA,1356.0,37.0,-34.6144934119689,-58.4458563545429
2992,2020-10-09,Tucumán,308.0,20.0,-26.947800183078602,-65.3647579441481
1725,2020-10-09,Mendoza,538.0,17.0,-34.6298873058957,-68.58312281837979
2512,2020-10-09,Santa Cruz,175.0,3.0,-48.8154851827063,-69.95576216719729
1554,2020-10-09,La Rioja,41.0,8.0,-29.685776298315,-67.18173596944321
1366,2020-10-09,Jujuy,19.0,4.0,-23.3200784211351,-65.7642522180337
804,2020-10-09,Chubut,289.0,5.0,-43.7886233529878,-68.52675939433449
205,2020-10-09,Buenos Aires,5252.0,188.0,-36.6769415180527,-60.55883198157189
2407,2020-10-09,San Luis,69.0,4.0,-33.7577257449137,-66.0281298195836
2124,2020-10-09,Río Negro,439.0,10.0,-40.4057957178801,-67.229329893694
2342,2020-10-09,San Juan,32.0,4.0,-30.8653679979618,-68.8894908486844
2261,2020-10-09,Salta,169.0,16.0,-24.2991344492002,-64.8144629600627
2676,2020-10-09,Santa Fe,1418.0,41.0,-30.7069271588117,-60.9498369430241
1215,2020-10-09,Entre Ríos,405.0,9.0,-32.0588735436448,-59.2014475514635
1023,2020-10-09,Córdoba,1380.0,36.0,-32.142932663607,-63.8017532741662
2125,2020-10-10,Río Negro,490.0,11.0,-40.4057957178801,-67.229329893694
2677,2020-10-10,Santa Fe,1738.0,20.0,-30.7069271588117,-60.9498369430241
1367,2020-10-10,Jujuy,24.0,5.0,-23.3200784211351,-65.7642522180337
465,2020-10-10,CABA,1345.0,41.0,-34.6144934119689,-58.4458563545429
1555,2020-10-10,La Rioja,36.0,4.0,-29.685776298315,-67.18173596944321
1946,2020-10-10,Neuquén,752.0,6.0,-38.641757582459896,-70.1185705180601
1726,2020-10-10,Mendoza,589.0,19.0,-34.6298873058957,-68.58312281837979
1216,2020-10-10,Entre Ríos,525.0,7.0,-32.0588735436448,-59.2014475514635
2262,2020-10-10,Salta,194.0,21.0,-24.2991344492002,-64.8144629600627
703,2020-10-10,Chaco,110.0,4.0,-26.3864309061226,-60.76583074386029
2513,2020-10-10,Santa Cruz,189.0,4.0,-48.8154851827063,-69.95576216719729
1434,2020-10-10,La Pampa,183.0,1.0,-37.1315537735949,-65.4466546606951
2882,2020-10-10,Tierra del Fuego,281.0,2.0,-82.52151781220999,-50.7427486049785
2774,2020-10-10,Santiago del Estero,467.0,5.0,-27.7824116550944,-63.252386656858796
2408,2020-10-10,San Luis,90.0,2.0,-33.7577257449137,-66.0281298195836
206,2020-10-10,Buenos Aires,7010.0,148.0,-36.6769415180527,-60.55883198157189
1024,2020-10-10,Córdoba,1626.0,27.0,-32.142932663607,-63.8017532741662
805,2020-10-10,Chubut,373.0,9.0,-43.7886233529878,-68.52675939433449
2993,2020-10-10,Tucumán,383.0,12.0,-26.947800183078602,-65.3647579441481
880,2020-10-11,Corrientes,2.0,1.0,-28.7743047046407,-57.8012191977913
1217,2020-10-11,Entre Ríos,400.0,8.0,-32.0588735436448,-59.2014475514635
1368,2020-10-11,Jujuy,11.0,5.0,-23.3200784211351,-65.7642522180337
806,2020-10-11,Chubut,287.0,2.0,-43.7886233529878,-68.52675939433449
466,2020-10-11,CABA,1239.0,42.0,-34.6144934119689,-58.4458563545429
1556,2020-10-11,La Rioja,43.0,5.0,-29.685776298315,-67.18173596944321
2514,2020-10-11,Santa Cruz,176.0,2.0,-48.8154851827063,-69.95576216719729
2126,2020-10-11,Río Negro,333.0,2.0,-40.4057957178801,-67.229329893694
2343,2020-10-11,San Juan,34.0,1.0,-30.8653679979618,-68.8894908486844
1025,2020-10-11,Córdoba,1086.0,17.0,-32.142932663607,-63.8017532741662
704,2020-10-11,Chaco,121.0,4.0,-26.3864309061226,-60.76583074386029
2409,2020-10-11,San Luis,90.0,3.0,-33.7577257449137,-66.0281298195836
1947,2020-10-11,Neuquén,514.0,7.0,-38.641757582459896,-70.1185705180601
2678,2020-10-11,Santa Fe,1493.0,28.0,-30.7069271588117,-60.9498369430241
2994,2020-10-11,Tucumán,320.0,9.0,-26.947800183078602,-65.3647579441481
2883,2020-10-11,Tierra del Fuego,229.0,2.0,-82.52151781220999,-50.7427486049785
207,2020-10-11,Buenos Aires,4934.0,138.0,-36.6769415180527,-60.55883198157189
2263,2020-10-11,Salta,101.0,24.0,-24.2991344492002,-64.8144629600627
1727,2020-10-11,Mendoza,478.0,20.0,-34.6298873058957,-68.58312281837979
2775,2020-10-11,Santiago del Estero,308.0,1.0,-27.7824116550944,-63.252386656858796
705,2020-10-12,Chaco,155.0,5.0,-26.3864309061226,-60.76583074386029
1435,2020-10-12,La Pampa,247.0,3.0,-37.1315537735949,-65.4466546606951
467,2020-10-12,CABA,1527.0,38.0,-34.6144934119689,-58.4458563545429
2995,2020-10-12,Tucumán,378.0,14.0,-26.947800183078602,-65.3647579441481
1948,2020-10-12,Neuquén,589.0,6.0,-38.641757582459896,-70.1185705180601
2515,2020-10-12,Santa Cruz,261.0,2.0,-48.8154851827063,-69.95576216719729
1369,2020-10-12,Jujuy,14.0,6.0,-23.3200784211351,-65.7642522180337
2344,2020-10-12,San Juan,69.0,3.0,-30.8653679979618,-68.8894908486844
2679,2020-10-12,Santa Fe,1839.0,21.0,-30.7069271588117,-60.9498369430241
1026,2020-10-12,Córdoba,1460.0,35.0,-32.142932663607,-63.8017532741662
2264,2020-10-12,Salta,164.0,10.0,-24.2991344492002,-64.8144629600627
2127,2020-10-12,Río Negro,482.0,9.0,-40.4057957178801,-67.229329893694
208,2020-10-12,Buenos Aires,6374.0,148.0,-36.6769415180527,-60.55883198157189
2884,2020-10-12,Tierra del Fuego,236.0,2.0,-82.52151781220999,-50.7427486049785
1728,2020-10-12,Mendoza,631.0,12.0,-34.6298873058957,-68.58312281837979
1218,2020-10-12,Entre Ríos,490.0,6.0,-32.0588735436448,-59.2014475514635
2776,2020-10-12,Santiago del Estero,512.0,1.0,-27.7824116550944,-63.252386656858796
807,2020-10-12,Chubut,400.0,4.0,-43.7886233529878,-68.52675939433449
1557,2020-10-12,La Rioja,42.0,4.0,-29.685776298315,-67.18173596944321
2885,2020-10-13,Tierra del Fuego,268.0,3.0,-82.52151781220999,-50.7427486049785
2777,2020-10-13,Santiago del Estero,608.0,3.0,-27.7824116550944,-63.252386656858796
2265,2020-10-13,Salta,143.0,14.0,-24.2991344492002,-64.8144629600627
1844,2020-10-13,Misiones,25.0,2.0,-26.8753965086829,-54.6516966230371
1027,2020-10-13,Córdoba,1359.0,46.0,-32.142932663607,-63.8017532741662
2996,2020-10-13,Tucumán,347.0,18.0,-26.947800183078602,-65.3647579441481
706,2020-10-13,Chaco,141.0,6.0,-26.3864309061226,-60.76583074386029
2410,2020-10-13,San Luis,99.0,4.0,-33.7577257449137,-66.0281298195836
2516,2020-10-13,Santa Cruz,213.0,2.0,-48.8154851827063,-69.95576216719729
2680,2020-10-13,Santa Fe,1717.0,33.0,-30.7069271588117,-60.9498369430241
1949,2020-10-13,Neuquén,588.0,15.0,-38.641757582459896,-70.1185705180601
1436,2020-10-13,La Pampa,296.0,1.0,-37.1315537735949,-65.4466546606951
808,2020-10-13,Chubut,434.0,7.0,-43.7886233529878,-68.52675939433449
2128,2020-10-13,Río Negro,443.0,15.0,-40.4057957178801,-67.229329893694
1219,2020-10-13,Entre Ríos,540.0,6.0,-32.0588735436448,-59.2014475514635
2345,2020-10-13,San Juan,63.0,3.0,-30.8653679979618,-68.8894908486844
1370,2020-10-13,Jujuy,17.0,14.0,-23.3200784211351,-65.7642522180337
468,2020-10-13,CABA,1532.0,28.0,-34.6144934119689,-58.4458563545429
1558,2020-10-13,La Rioja,17.0,9.0,-29.685776298315,-67.18173596944321
1729,2020-10-13,Mendoza,541.0,17.0,-34.6298873058957,-68.58312281837979
209,2020-10-13,Buenos Aires,6391.0,142.0,-36.6769415180527,-60.55883198157189
2778,2020-10-14,Santiago del Estero,619.0,2.0,-27.7824116550944,-63.252386656858796
1220,2020-10-14,Entre Ríos,459.0,5.0,-32.0588735436448,-59.2014475514635
809,2020-10-14,Chubut,413.0,4.0,-43.7886233529878,-68.52675939433449
707,2020-10-14,Chaco,137.0,11.0,-26.3864309061226,-60.76583074386029
2886,2020-10-14,Tierra del Fuego,219.0,3.0,-82.52151781220999,-50.7427486049785
2997,2020-10-14,Tucumán,494.0,20.0,-26.947800183078602,-65.3647579441481
1371,2020-10-14,Jujuy,15.0,3.0,-23.3200784211351,-65.7642522180337
1028,2020-10-14,Córdoba,1446.0,47.0,-32.142932663607,-63.8017532741662
2517,2020-10-14,Santa Cruz,233.0,4.0,-48.8154851827063,-69.95576216719729
1730,2020-10-14,Mendoza,550.0,27.0,-34.6298873058957,-68.58312281837979
2681,2020-10-14,Santa Fe,1518.0,21.0,-30.7069271588117,-60.9498369430241
1950,2020-10-14,Neuquén,560.0,11.0,-38.641757582459896,-70.1185705180601
2346,2020-10-14,San Juan,55.0,2.0,-30.8653679979618,-68.8894908486844
2266,2020-10-14,Salta,139.0,18.0,-24.2991344492002,-64.8144629600627
2129,2020-10-14,Río Negro,384.0,8.0,-40.4057957178801,-67.229329893694
469,2020-10-14,CABA,1491.0,52.0,-34.6144934119689,-58.4458563545429
1559,2020-10-14,La Rioja,20.0,2.0,-29.685776298315,-67.18173596944321
210,2020-10-14,Buenos Aires,5484.0,148.0,-36.6769415180527,-60.55883198157189
2411,2020-10-14,San Luis,98.0,1.0,-33.7577257449137,-66.0281298195836
1372,2020-10-15,Jujuy,26.0,7.0,-23.3200784211351,-65.7642522180337
1221,2020-10-15,Entre Ríos,464.0,2.0,-32.0588735436448,-59.2014475514635
708,2020-10-15,Chaco,103.0,8.0,-26.3864309061226,-60.76583074386029
2412,2020-10-15,San Luis,78.0,1.0,-33.7577257449137,-66.0281298195836
2887,2020-10-15,Tierra del Fuego,203.0,5.0,-82.52151781220999,-50.7427486049785
1560,2020-10-15,La Rioja,23.0,5.0,-29.685776298315,-67.18173596944321
2267,2020-10-15,Salta,172.0,11.0,-24.2991344492002,-64.8144629600627
470,2020-10-15,CABA,1342.0,35.0,-34.6144934119689,-58.4458563545429
2779,2020-10-15,Santiago del Estero,463.0,1.0,-27.7824116550944,-63.252386656858796
810,2020-10-15,Chubut,411.0,2.0,-43.7886233529878,-68.52675939433449
2998,2020-10-15,Tucumán,357.0,19.0,-26.947800183078602,-65.3647579441481
2682,2020-10-15,Santa Fe,1466.0,32.0,-30.7069271588117,-60.9498369430241
881,2020-10-15,Corrientes,14.0,2.0,-28.7743047046407,-57.8012191977913
1029,2020-10-15,Córdoba,1522.0,38.0,-32.142932663607,-63.8017532741662
2130,2020-10-15,Río Negro,422.0,6.0,-40.4057957178801,-67.229329893694
2518,2020-10-15,Santa Cruz,241.0,1.0,-48.8154851827063,-69.95576216719729
1951,2020-10-15,Neuquén,575.0,9.0,-38.641757582459896,-70.1185705180601
211,2020-10-15,Buenos Aires,5599.0,162.0,-36.6769415180527,-60.55883198157189
1731,2020-10-15,Mendoza,574.0,17.0,-34.6298873058957,-68.58312281837979
2131,2020-10-16,Río Negro,447.0,7.0,-40.4057957178801,-67.229329893694
2780,2020-10-16,Santiago del Estero,482.0,4.0,-27.7824116550944,-63.252386656858796
2413,2020-10-16,San Luis,106.0,2.0,-33.7577257449137,-66.0281298195836
1030,2020-10-16,Córdoba,1412.0,33.0,-32.142932663607,-63.8017532741662
1732,2020-10-16,Mendoza,575.0,19.0,-34.6298873058957,-68.58312281837979
471,2020-10-16,CABA,1176.0,32.0,-34.6144934119689,-58.4458563545429
1373,2020-10-16,Jujuy,16.0,3.0,-23.3200784211351,-65.7642522180337
2888,2020-10-16,Tierra del Fuego,181.0,4.0,-82.52151781220999,-50.7427486049785
1561,2020-10-16,La Rioja,13.0,1.0,-29.685776298315,-67.18173596944321
212,2020-10-16,Buenos Aires,5261.0,139.0,-36.6769415180527,-60.55883198157189
2683,2020-10-16,Santa Fe,1593.0,20.0,-30.7069271588117,-60.9498369430241
2519,2020-10-16,Santa Cruz,194.0,3.0,-48.8154851827063,-69.95576216719729
811,2020-10-16,Chubut,413.0,4.0,-43.7886233529878,-68.52675939433449
1952,2020-10-16,Neuquén,563.0,13.0,-38.641757582459896,-70.1185705180601
2999,2020-10-16,Tucumán,458.0,30.0,-26.947800183078602,-65.3647579441481
